"","slugSeason","yearSeason","isSeasonCurrent","slugPlayerSeason","slugPlayerBREF","namePlayer","slugPosition","agePlayer","slugTeamBREF","countGames","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","isHOFPlayer","slugTeamsBREF","idPlayerNBA","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerPhoto","urlPlayerStats","urlPlayerActionPhoto","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals"
"164","2023-24",2023,FALSE,"garlada01_2024","garlada01","Darius Garland","PG",24,"CLE",57,57,0.446,0.371,0.501,0.524,0.834,FALSE,"CLE",1629636,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629636","https://stats.nba.com/media/players/700/1629636.png",1901,375,841,132,356,243,485,146,175,30,122,152,373,74,7,176,95,1028,1
"165","2023-24",2023,FALSE,"garubus01_2024","garubus01","Usman Garuba","PF",21,"GSW",6,0,0.167,0,0.2,0.167,0.5,FALSE,"GSW",1630586,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630586.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630586.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630586","https://stats.nba.com/media/players/700/1630586.png",18,1,6,0,1,1,5,1,2,3,4,7,1,1,3,2,2,3,1
"166","2023-24",2023,FALSE,"garzalu01_2024","garzalu01","Luka Garza","C",25,"MIN",25,0,0.48,0.281,0.628,0.54,0.72,FALSE,"MIN",1630568,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630568.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630568.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630568","https://stats.nba.com/media/players/700/1630568.png",122,36,75,9,32,27,43,18,25,19,12,31,4,4,1,6,24,99,1
"167","2023-24",2023,FALSE,"gateska01_2024","gateska01","Kaiser Gates","SF",27,"NOP",1,0,0,0,0,0,0,FALSE,"NOP",1629232,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629232.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629232.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629232","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",7,0,4,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1
"168","2023-24",2023,FALSE,"georgke01_2024","georgke01","Keyonte George","PG",20,"UTA",75,44,0.391,0.334,0.459,0.482,0.848,FALSE,"UTA",1641718,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641718.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641718.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641718","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",2023,319,815,147,440,172,375,189,223,15,196,211,332,36,7,188,91,974,1
"169","2023-24",2023,FALSE,"georgpa01_2024","georgpa01","Paul George","PF",33,"LAC",74,74,0.471,0.413,0.523,0.569,0.907,FALSE,"LAC",202331,"https://stats.nba.com/media/players/230x185/202331.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png","https://stats.nba.com/player/202331","https://stats.nba.com/media/players/700/202331.png",2502,582,1236,243,588,339,648,264,291,37,351,388,262,113,37,153,202,1671,1
"170","2023-24",2023,FALSE,"gibsota01_2024","gibsota01","Taj Gibson","PF",38,"TOT",20,1,0.405,0.2,0.481,0.432,0.01,FALSE,"NYK | DET",201959,"https://stats.nba.com/media/players/230x185/201959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png","https://stats.nba.com/player/201959","https://stats.nba.com/media/players/700/201959.png",204,15,37,2,10,13,27,2,2,12,25,37,11,3,7,5,31,34,1
"171","2023-24",2023,FALSE,"giddejo01_2024","giddejo01","Josh Giddey","SG",21,"OKC",80,80,0.475,0.337,0.53,0.523,0.806,FALSE,"OKC",1630581,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630581","https://stats.nba.com/media/players/700/1630581.png",2011,402,847,82,243,320,604,100,124,111,403,514,386,51,44,168,111,986,1
"172","2023-24",2023,FALSE,"gilesha01_2024","gilesha01","Harry Giles III","C",25,"TOT",23,0,0.46,0.214,0.556,0.49,0.538,FALSE,"BRK | LAL",1628385,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png","https://stats.nba.com/player/1628385","https://stats.nba.com/media/players/700/1628385.png",100,23,50,3,14,20,36,7,13,12,18,30,6,2,3,6,15,56,1
"173","2023-24",2023,FALSE,"gilgesh01_2024","gilgesh01","Shai Gilgeous-Alexander","PG",25,"OKC",75,75,0.535,0.353,0.576,0.567,0.874,FALSE,"OKC",1628983,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628983.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628983.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628983.png","https://stats.nba.com/player/1628983","https://stats.nba.com/media/players/700/1628983.png",2553,796,1487,95,269,701,1218,567,649,65,350,415,465,150,67,162,184,2254,1
"174","2023-24",2023,FALSE,"gillan01_2024","gillan01","Anthony Gill","PF",31,"WAS",50,3,0.469,0.244,0.546,0.5,0.806,FALSE,"WAS",1630264,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630264.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630264.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630264","https://stats.nba.com/media/players/700/1630264.png",466,75,160,10,41,65,119,29,36,37,57,94,34,13,11,23,48,189,1
"175","2023-24",2023,FALSE,"gilleco01_2024","gilleco01","Collin Gillespie","PG",24,"DEN",24,0,0.464,0.395,0.548,0.572,0.667,FALSE,"DEN",1631221,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631221.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631221.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631221","https://stats.nba.com/media/players/700/1631221.png",225,32,69,15,38,17,31,8,12,1,20,21,27,13,0,14,24,87,1
"176","2023-24",2023,FALSE,"gilyaja01_2024","gilyaja01","Jacob Gilyard","PG",25,"TOT",41,14,0.4,0.405,0.375,0.57,0.01,FALSE,"MEM | BRK",1631367,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631367.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631367.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631367","https://stats.nba.com/media/players/700/1631367.png",699,60,150,51,126,9,24,2,2,9,37,46,137,33,5,30,39,173,1
"177","2023-24",2023,FALSE,"goberru01_2024","goberru01","Rudy Gobert","C",31,"MIN",76,76,0.661,0,0.664,0.661,0.638,FALSE,"MIN",203497,"https://stats.nba.com/media/players/230x185/203497.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png","https://stats.nba.com/player/203497","https://stats.nba.com/media/players/700/203497.png",2593,406,614,0,3,406,611,249,390,285,697,982,102,52,162,118,238,1061,1
"178","2023-24",2023,FALSE,"goodwjo01_2024","goodwjo01","Jordan Goodwin","PG",25,"TOT",57,12,0.369,0.298,0.411,0.424,0.746,FALSE,"PHO | MEM",1630692,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630692.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630692.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630692","https://stats.nba.com/media/players/700/1630692.png",1055,141,382,42,141,99,241,44,59,88,165,253,155,48,18,56,76,368,1
"179","2023-24",2023,FALSE,"gordoaa01_2024","gordoaa01","Aaron Gordon","PF",28,"DEN",73,73,0.556,0.29,0.619,0.584,0.658,FALSE,"DEN",203932,"https://stats.nba.com/media/players/230x185/203932.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png","https://stats.nba.com/player/203932","https://stats.nba.com/media/players/700/203932.png",2297,398,716,40,138,358,578,177,269,174,297,471,259,56,45,105,142,1013,1
"180","2023-24",2023,FALSE,"gordoer01_2024","gordoer01","Eric Gordon","SG",35,"PHO",68,24,0.443,0.378,0.561,0.565,0.797,FALSE,"PHO",201569,"https://stats.nba.com/media/players/230x185/201569.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png","https://stats.nba.com/player/201569","https://stats.nba.com/media/players/700/201569.png",1893,274,618,150,397,124,221,51,64,16,106,122,139,66,30,73,79,749,1
"181","2023-24",2023,FALSE,"grahade01_2024","grahade01","Devonte' Graham","PG",28,"SAS",23,0,0.352,0.301,0.52,0.468,0.813,FALSE,"SAS",1628984,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png","https://stats.nba.com/player/1628984","https://stats.nba.com/media/players/700/1628984.png",313,38,108,25,83,13,25,13,16,5,31,36,49,9,2,17,14,114,1
"182","2023-24",2023,FALSE,"grantje01_2024","grantje01","Jerami Grant","PF",29,"POR",54,54,0.451,0.402,0.474,0.516,0.817,FALSE,"POR",203924,"https://stats.nba.com/media/players/230x185/203924.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png","https://stats.nba.com/player/203924","https://stats.nba.com/media/players/700/203924.png",1830,383,850,111,276,272,574,255,312,37,154,191,152,45,34,116,117,1132,1
"183","2023-24",2023,FALSE,"grayra01_2024","grayra01","RaiQuan Gray","PF",24,"SAS",3,0,0.588,0.429,0.7,0.676,0,FALSE,"SAS",1630564,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630564.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630564.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630564","https://stats.nba.com/media/players/700/1630564.png",39,10,17,3,7,7,10,0,0,2,5,7,6,1,1,1,0,23,1
"184","2023-24",2023,FALSE,"greenaj01_2024","greenaj01","A.J. Green","SG",24,"MIL",56,0,0.423,0.408,0.519,0.599,0.895,FALSE,"MIL",NA,NA,NA,NA,NA,NA,614,83,196,69,169,14,27,17,19,9,55,64,30,9,4,12,49,252,1
"185","2023-24",2023,FALSE,"greenda02_2024","greenda02","Danny Green","SG",36,"PHI",2,0,0,0,0,0,0,FALSE,"PHI",201980,"https://stats.nba.com/media/players/230x185/201980.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201980.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201980.png","https://stats.nba.com/player/201980","https://stats.nba.com/media/players/700/201980.png",18,0,2,0,1,0,1,0,0,0,2,2,1,1,0,0,1,0,1
"186","2023-24",2023,FALSE,"greendr01_2024","greendr01","Draymond Green","PF",33,"GSW",55,52,0.497,0.395,0.551,0.566,0.73,FALSE,"GSW",203110,"https://stats.nba.com/media/players/230x185/203110.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png","https://stats.nba.com/player/203110","https://stats.nba.com/media/players/700/203110.png",1490,185,372,51,129,134,243,54,74,76,322,398,332,55,47,135,166,475,1
"187","2023-24",2023,FALSE,"greenja05_2024","greenja05","Jalen Green","SG",21,"HOU",82,82,0.423,0.332,0.498,0.498,0.804,FALSE,"HOU",1630224,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630224.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630224.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630224","https://stats.nba.com/media/players/700/1630224.png",2601,563,1332,201,605,362,727,283,352,41,382,423,291,66,28,191,115,1610,1
"188","2023-24",2023,FALSE,"greenja02_2024","greenja02","Javonte Green","SF",30,"CHI",9,5,0.6,0.37,0.729,0.667,0.769,FALSE,"CHI",1629750,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629750.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629750.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629750","https://stats.nba.com/media/players/700/1629750.png",230,45,75,10,27,35,48,10,13,20,47,67,5,10,8,7,19,110,1
"189","2023-24",2023,FALSE,"greenje02_2024","greenje02","Jeff Green","PF",37,"HOU",78,6,0.456,0.331,0.553,0.529,0.819,FALSE,"HOU",201145,"https://stats.nba.com/media/players/230x185/201145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png","https://stats.nba.com/player/201145","https://stats.nba.com/media/players/700/201145.png",1307,167,366,53,160,114,206,122,149,46,132,178,70,16,31,46,100,509,1
"190","2023-24",2023,FALSE,"greenjo02_2024","greenjo02","Josh Green","SG",23,"DAL",57,33,0.479,0.385,0.572,0.575,0.684,FALSE,"DAL",1630182,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630182","https://stats.nba.com/media/players/700/1630182.png",1505,179,374,72,187,107,187,39,57,40,144,184,130,47,9,60,107,469,1
"191","2023-24",2023,FALSE,"griffaj01_2024","griffaj01","AJ Griffin","SF",20,"ATL",20,0,0.29,0.256,0.348,0.371,0.01,FALSE,"ATL",1631100,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631100.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631100.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631100","https://stats.nba.com/media/players/700/1631100.png",171,18,62,10,39,8,23,2,2,2,16,18,5,1,2,8,6,48,1
"192","2023-24",2023,FALSE,"grimequ01_2024","grimequ01","Quentin Grimes","SG",23,"TOT",51,18,0.372,0.338,0.466,0.495,0.756,FALSE,"NYK | DET",1629656,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629656.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629656.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629656","https://stats.nba.com/media/players/700/1629656.png",1025,122,328,81,240,41,88,34,45,15,85,100,66,35,7,28,75,359,1
"193","2023-24",2023,FALSE,"gueyemo01_2024","gueyemo01","Mouhamadou Gueye","PF",25,"TOR",11,0,0.289,0,0.314,0.289,0.444,FALSE,"TOR",1631338,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631338.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631338.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631338","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",120,11,38,0,3,11,35,4,9,12,11,23,5,3,18,12,15,26,1
"194","2023-24",2023,FALSE,"gueyemo02_2024","gueyemo02","Mouhamed Gueye","PF",21,"ATL",6,0,0.348,0.333,0.357,0.413,0.833,FALSE,"ATL",1631243,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631243.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631243.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631243","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",73,8,23,3,9,5,14,5,6,10,12,22,4,5,4,1,13,24,1
"195","2023-24",2023,FALSE,"hachiru01_2024","hachiru01","Rui Hachimura","PF",25,"LAL",68,39,0.537,0.422,0.597,0.609,0.739,FALSE,"LAL",1629060,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629060","https://stats.nba.com/media/players/700/1629060.png",1826,363,676,98,232,265,444,99,134,58,236,294,81,41,25,46,101,923,1
"196","2023-24",2023,FALSE,"haganas01_2024","haganas01","Ashton Hagans","PG",24,"POR",19,1,0.408,0.32,0.457,0.465,0.824,FALSE,"POR",1630204,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630204.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630204.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630204","https://stats.nba.com/media/players/700/1630204.png",316,29,71,8,25,21,46,14,17,14,31,45,54,11,9,30,40,80,1
"197","2023-24",2023,FALSE,"halibty01_2024","halibty01","Tyrese Haliburton","PG",23,"IND",69,68,0.477,0.364,0.595,0.57,0.855,FALSE,"IND",1630169,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630169.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630169.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630169","https://stats.nba.com/media/players/700/1630169.png",2224,500,1048,195,535,305,513,194,227,35,236,271,752,83,48,159,75,1389,1
"198","2023-24",2023,FALSE,"hamptrj01_2024","hamptrj01","R.J. Hampton","PG",22,"MIA",8,2,0.286,0.125,0.5,0.321,0.5,FALSE,"MIA",1630181,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630181.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630181.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630181","https://stats.nba.com/media/players/700/1630181.png",76,4,14,1,8,3,6,1,2,2,4,6,8,0,0,3,8,10,1
"199","2023-24",2023,FALSE,"hardati02_2024","hardati02","Tim Hardaway Jr.","SF",31,"DAL",79,12,0.402,0.353,0.478,0.51,0.852,FALSE,"DAL",203501,"https://stats.nba.com/media/players/230x185/203501.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png","https://stats.nba.com/player/203501","https://stats.nba.com/media/players/700/203501.png",2120,392,976,211,597,181,379,144,169,22,232,254,139,42,6,69,106,1139,1
